Room 1:
  Tile: 78  | Grid: ( 0,  0) | Screen: ( 32,   0) | Depth: -16 | Prio: 0
  Tile: 41  | Grid: ( 7,  4) | Screen: (144,  32) | Depth: -16 | Prio: 1
  Tile: 90  | Grid: ( 8,  2) | Screen: (160,  16) | Depth: -16 | Prio: 1
  Tile: 6   | Grid: ( 8,  3) | Screen: (160,  24) | Depth: -16 | Prio: 1
  Tile: 6   | Grid: ( 8,  4) | Screen: (160,  32) | Depth: -16 | Prio: 1
  Tile: 155 | Grid: ( 9,  2) | Screen: (176,  16) | Depth: -16 | Prio: 1
  Tile: 154 | Grid: ( 9,  3) | Screen: (176,  24) | Depth: -16 | Prio: 1
  Tile: 46  | Grid: ( 9,  4) | Screen: (176,  32) | Depth: -16 | Prio: 1
  Tile: 6   | Grid: ( 9,  5) | Screen: (176,  40) | Depth: -16 | Prio: 1
  Tile: 155 | Grid: (10,  3) | Screen: (192,  24) | Depth: -16 | Prio: 1
  Tile: 154 | Grid: (10,  4) | Screen: (192,  32) | Depth: -16 | Prio: 1
  Tile: 46  | Grid: (10,  5) | Screen: (192,  40) | Depth: -16 | Prio: 1
  Tile: 6   | Grid: (10,  6) | Screen: (192,  48) | Depth: -16 | Prio: 1
  Tile: 100 | Grid: (10, 17) | Screen: (192, 136) | Depth: -16 | Prio: 1
  Tile: 155 | Grid: (11,  4) | Screen: (208,  32) | Depth: -16 | Prio: 1
  Tile: 154 | Grid: (11,  5) | Screen: (208,  40) | Depth: -16 | Prio: 1
  Tile: 46  | Grid: (11,  6) | Screen: (208,  48) | Depth: -16 | Prio: 1
  Tile: 6   | Grid: (11,  7) | Screen: (208,  56) | Depth: -16 | Prio: 1
  Tile: 100 | Grid: (11, 16) | Screen: (208, 128) | Depth: -16 | Prio: 1
  Tile: 126 | Grid: (12,  0) | Screen: (224,   0) | Depth: -16 | Prio: 1
  Tile: 127 | Grid: (12,  1) | Screen: (224,   8) | Depth: -16 | Prio: 1
  Tile: 128 | Grid: (12,  2) | Screen: (224,  16) | Depth: -16 | Prio: 1
  Tile: 42  | Grid: (12,  6) | Screen: (224,  48) | Depth: -16 | Prio: 1
  Tile: 10  | Grid: (12,  7) | Screen: (224,  56) | Depth: -16 | Prio: 1
  Tile: 44  | Grid: (12,  8) | Screen: (224,  64) | Depth: -16 | Prio: 1
  Tile: 100 | Grid: (12, 15) | Screen: (224, 120) | Depth: -16 | Prio: 1
  Tile: 126 | Grid: (13,  1) | Screen: (240,   8) | Depth: -16 | Prio: 1
  Tile: 127 | Grid: (13,  2) | Screen: (240,  16) | Depth: -16 | Prio: 1
  Tile: 128 | Grid: (13,  3) | Screen: (240,  24) | Depth: -16 | Prio: 1
  Tile: 44  | Grid: (13,  9) | Screen: (240,  72) | Depth: -16 | Prio: 1
  Tile: 100 | Grid: (13, 14) | Screen: (240, 112) | Depth: -16 | Prio: 1
  Tile: 118 | Grid: (13, 16) | Screen: (240, 128) | Depth: -16 | Prio: 1
  Tile: 9   | Grid: (13, 17) | Screen: (240, 136) | Depth: -16 | Prio: 1
  Tile: 11  | Grid: (13, 18) | Screen: (240, 144) | Depth: -16 | Prio: 1
  Tile: 11  | Grid: (13, 19) | Screen: (240, 152) | Depth: -16 | Prio: 1
  Tile: 126 | Grid: (14,  2) | Screen: (256,  16) | Depth: -16 | Prio: 1
  Tile: 127 | Grid: (14,  3) | Screen: (256,  24) | Depth: -16 | Prio: 1
  Tile: 128 | Grid: (14,  4) | Screen: (256,  32) | Depth: -16 | Prio: 1
  Tile: 46  | Grid: (14,  9) | Screen: (256,  72) | Depth: -16 | Prio: 1
  Tile: 6   | Grid: (14, 10) | Screen: (256,  80) | Depth: -16 | Prio: 1
  Tile: 100 | Grid: (14, 13) | Screen: (256, 104) | Depth: -16 | Prio: 1
  Tile: 118 | Grid: (14, 15) | Screen: (256, 120) | Depth: -16 | Prio: 1
  Tile: 9   | Grid: (14, 16) | Screen: (256, 128) | Depth: -16 | Prio: 1
  Tile: 9   | Grid: (14, 17) | Screen: (256, 136) | Depth: -16 | Prio: 1
  Tile: 10  | Grid: (14, 18) | Screen: (256, 144) | Depth: -16 | Prio: 1
  Tile: 155 | Grid: (15,  8) | Screen: (272,  64) | Depth: -16 | Prio: 1
  Tile: 154 | Grid: (15,  9) | Screen: (272,  72) | Depth: -16 | Prio: 1
  Tile: 46  | Grid: (15, 10) | Screen: (272,  80) | Depth: -16 | Prio: 1
  Tile: 6   | Grid: (15, 11) | Screen: (272,  88) | Depth: -16 | Prio: 1
  Tile: 100 | Grid: (15, 12) | Screen: (272,  96) | Depth: -16 | Prio: 1
  Tile: 119 | Grid: (15, 15) | Screen: (272, 120) | Depth: -16 | Prio: 1
  Tile: 9   | Grid: (15, 16) | Screen: (272, 128) | Depth: -16 | Prio: 1
  Tile: 10  | Grid: (15, 17) | Screen: (272, 136) | Depth: -16 | Prio: 1
  Tile: 46  | Grid: ( 8,  3) | Screen: (160,  24) | Depth: -16 | Prio: 2
  Tile: 44  | Grid: ( 8,  4) | Screen: (160,  32) | Depth: -16 | Prio: 2
  Tile: 44  | Grid: ( 9,  5) | Screen: (176,  40) | Depth: -16 | Prio: 2
  Tile: 44  | Grid: (10,  6) | Screen: (192,  48) | Depth: -16 | Prio: 2
  Tile: 44  | Grid: (11,  7) | Screen: (208,  56) | Depth: -16 | Prio: 2
  Tile: 41  | Grid: (12,  8) | Screen: (224,  64) | Depth: -16 | Prio: 2
  Tile: 46  | Grid: (13, 17) | Screen: (240, 136) | Depth: -16 | Prio: 2
  Tile: 44  | Grid: (14, 10) | Screen: (256,  80) | Depth: -16 | Prio: 2
  Tile: 42  | Grid: (14, 17) | Screen: (256, 136) | Depth: -16 | Prio: 2
  Tile: 44  | Grid: (15, 11) | Screen: (272,  88) | Depth: -16 | Prio: 2
  Tile: 42  | Grid: (15, 16) | Screen: (272, 128) | Depth: -16 | Prio: 2
  Tile: 3   | Grid: ( 0,  0) | Screen: ( 32,   0) | Depth:   8 | Prio: 0
  Tile: 4   | Grid: ( 0,  1) | Screen: ( 32,   8) | Depth:   8 | Prio: 0
  Tile: 3   | Grid: ( 0,  2) | Screen: ( 32,  16) | Depth:   8 | Prio: 0
  Tile: 4   | Grid: ( 0,  3) | Screen: ( 32,  24) | Depth:   8 | Prio: 0
  Tile: 3   | Grid: ( 0,  4) | Screen: ( 32,  32) | Depth:   8 | Prio: 0
  Tile: 99  | Grid: ( 0,  5) | Screen: ( 32,  40) | Depth:   8 | Prio: 0
  Tile: 4   | Grid: ( 1,  0) | Screen: ( 48,   0) | Depth:   8 | Prio: 0
  Tile: 3   | Grid: ( 1,  1) | Screen: ( 48,   8) | Depth:   8 | Prio: 0
  Tile: 4   | Grid: ( 1,  2) | Screen: ( 48,  16) | Depth:   8 | Prio: 0
  Tile: 3   | Grid: ( 1,  3) | Screen: ( 48,  24) | Depth:   8 | Prio: 0
  Tile: 99  | Grid: ( 1,  4) | Screen: ( 48,  32) | Depth:   8 | Prio: 0
  Tile: 3   | Grid: ( 2,  0) | Screen: ( 64,   0) | Depth:   8 | Prio: 0
  Tile: 4   | Grid: ( 2,  1) | Screen: ( 64,   8) | Depth:   8 | Prio: 0
  Tile: 3   | Grid: ( 2,  2) | Screen: ( 64,  16) | Depth:   8 | Prio: 0
  Tile: 99  | Grid: ( 2,  3) | Screen: ( 64,  24) | Depth:   8 | Prio: 0
  Tile: 4   | Grid: ( 3,  0) | Screen: ( 80,   0) | Depth:   8 | Prio: 0
  Tile: 3   | Grid: ( 3,  1) | Screen: ( 80,   8) | Depth:   8 | Prio: 0
  Tile: 99  | Grid: ( 3,  2) | Screen: ( 80,  16) | Depth:   8 | Prio: 0
  Tile: 3   | Grid: ( 4,  0) | Screen: ( 96,   0) | Depth:   8 | Prio: 0
  Tile: 99  | Grid: ( 4,  1) | Screen: ( 96,   8) | Depth:   8 | Prio: 0
  Tile: 99  | Grid: ( 5,  0) | Screen: (112,   0) | Depth:   8 | Prio: 0
  Tile: 11  | Grid: ( 6,  0) | Screen: (128,   0) | Depth:   8 | Prio: 0
  Tile: 11  | Grid: ( 6,  1) | Screen: (128,   8) | Depth:   8 | Prio: 0
  Tile: 11  | Grid: ( 6,  2) | Screen: (128,  16) | Depth:   8 | Prio: 0
  Tile: 11  | Grid: ( 6,  3) | Screen: (128,  24) | Depth:   8 | Prio: 0
  Tile: 7   | Grid: (11,  0) | Screen: (208,   0) | Depth:   8 | Prio: 0
  Tile: 7   | Grid: (13,  0) | Screen: (240,   0) | Depth:   8 | Prio: 0
  Tile: 8   | Grid: (14,  0) | Screen: (256,   0) | Depth:   8 | Prio: 0
  Tile: 7   | Grid: (14,  1) | Screen: (256,   8) | Depth:   8 | Prio: 0
  Tile: 7   | Grid: (15,  0) | Screen: (272,   0) | Depth:   8 | Prio: 0
  Tile: 8   | Grid: (15,  1) | Screen: (272,   8) | Depth:   8 | Prio: 0
  Tile: 7   | Grid: (15,  2) | Screen: (272,  16) | Depth:   8 | Prio: 0
  Tile: 8   | Grid: (15,  3) | Screen: (272,  24) | Depth:   8 | Prio: 0
  Tile: 7   | Grid: (15,  4) | Screen: (272,  32) | Depth:   8 | Prio: 0
  Tile: 44  | Grid: ( 6,  4) | Screen: (128,  32) | Depth:   8 | Prio: 1
  Tile: 107 | Grid: (10,  0) | Screen: (192,   0) | Depth:   8 | Prio: 1
  Tile: 107 | Grid: (11,  1) | Screen: (208,   8) | Depth:   8 | Prio: 1
  Tile: 107 | Grid: (15,  5) | Screen: (272,  40) | Depth:   8 | Prio: 1
  Tile: 93  | Grid: ( 5,  1) | Screen: (112,   8) | Depth:  11 | Prio: 0
  Tile: 94  | Grid: ( 5,  2) | Screen: (112,  16) | Depth:  11 | Prio: 0
  Tile: 94  | Grid: ( 5,  3) | Screen: (112,  24) | Depth:  11 | Prio: 0
  Tile: 92  | Grid: ( 5,  0) | Screen: (112,   0) | Depth:  11 | Prio: 1
  Tile: 94  | Grid: ( 5,  4) | Screen: (112,  32) | Depth:  11 | Prio: 1
  Tile: 94  | Grid: ( 5,  5) | Screen: (112,  40) | Depth:  11 | Prio: 1
  Tile: 91  | Grid: ( 6,  0) | Screen: (128,   0) | Depth:  11 | Prio: 1
  Tile: 95  | Grid: ( 5,  6) | Screen: (112,  48) | Depth:  11 | Prio: 2
  Tile: 11  | Grid: ( 4,  2) | Screen: ( 96,  16) | Depth:  12 | Prio: 0
  Tile: 11  | Grid: ( 4,  3) | Screen: ( 96,  24) | Depth:  12 | Prio: 0
  Tile: 11  | Grid: ( 4,  4) | Screen: ( 96,  32) | Depth:  12 | Prio: 0
  Tile: 91  | Grid: ( 4,  1) | Screen: ( 96,   8) | Depth:  12 | Prio: 1
  Tile: 11  | Grid: ( 4,  5) | Screen: ( 96,  40) | Depth:  12 | Prio: 1
  Tile: 44  | Grid: ( 4,  6) | Screen: ( 96,  48) | Depth:  12 | Prio: 1
  Tile: 6   | Grid: (10,  7) | Screen: (192,  56) | Depth:  14 | Prio: 1
  Tile: 6   | Grid: (10,  8) | Screen: (192,  64) | Depth:  14 | Prio: 1
  Tile: 6   | Grid: (11,  8) | Screen: (208,  64) | Depth:  14 | Prio: 1
  Tile: 6   | Grid: (11,  9) | Screen: (208,  72) | Depth:  14 | Prio: 1
  Tile: 6   | Grid: (12,  9) | Screen: (224,  72) | Depth:  14 | Prio: 1
  Tile: 6   | Grid: (12, 10) | Screen: (224,  80) | Depth:  14 | Prio: 1
  Tile: 80  | Grid: (13,  8) | Screen: (240,  64) | Depth:  14 | Prio: 1
  Tile: 6   | Grid: (13, 10) | Screen: (240,  80) | Depth:  14 | Prio: 1
  Tile: 6   | Grid: (13, 11) | Screen: (240,  88) | Depth:  14 | Prio: 1
  Tile: 80  | Grid: (11,  6) | Screen: (208,  48) | Depth:  14 | Prio: 2
  Tile: 80  | Grid: (12,  7) | Screen: (224,  56) | Depth:  14 | Prio: 2
  Tile: 6   | Grid: (13,  9) | Screen: (240,  72) | Depth:  14 | Prio: 2
  Tile: 80  | Grid: (14,  9) | Screen: (256,  72) | Depth:  14 | Prio: 2
  Tile: 90  | Grid: (10,  6) | Screen: (192,  48) | Depth:  14 | Prio: 3
  Tile: 6   | Grid: (11,  7) | Screen: (208,  56) | Depth:  14 | Prio: 3
  Tile: 6   | Grid: (12,  8) | Screen: (224,  64) | Depth:  14 | Prio: 3
  Tile: 6   | Grid: (14, 10) | Screen: (256,  80) | Depth:  14 | Prio: 3
  Tile: 93  | Grid: ( 3,  3) | Screen: ( 80,  24) | Depth:  15 | Prio: 0
  Tile: 94  | Grid: ( 3,  4) | Screen: ( 80,  32) | Depth:  15 | Prio: 0
  Tile: 94  | Grid: ( 3,  5) | Screen: ( 80,  40) | Depth:  15 | Prio: 0
  Tile: 92  | Grid: ( 3,  2) | Screen: ( 80,  16) | Depth:  15 | Prio: 1
  Tile: 94  | Grid: ( 3,  6) | Screen: ( 80,  48) | Depth:  15 | Prio: 1
  Tile: 94  | Grid: ( 3,  7) | Screen: ( 80,  56) | Depth:  15 | Prio: 1
  Tile: 91  | Grid: ( 4,  2) | Screen: ( 96,  16) | Depth:  15 | Prio: 1
  Tile: 95  | Grid: ( 3,  8) | Screen: ( 80,  64) | Depth:  15 | Prio: 2
  Tile: 10  | Grid: ( 4,  1) | Screen: ( 96,   8) | Depth:  15 | Prio: 2
  Tile: 11  | Grid: ( 2,  4) | Screen: ( 64,  32) | Depth:  16 | Prio: 0
  Tile: 11  | Grid: ( 2,  5) | Screen: ( 64,  40) | Depth:  16 | Prio: 0
  Tile: 11  | Grid: ( 2,  6) | Screen: ( 64,  48) | Depth:  16 | Prio: 0
  Tile: 91  | Grid: ( 2,  3) | Screen: ( 64,  24) | Depth:  16 | Prio: 1
  Tile: 11  | Grid: ( 2,  7) | Screen: ( 64,  56) | Depth:  16 | Prio: 1
  Tile: 44  | Grid: ( 2,  8) | Screen: ( 64,  64) | Depth:  16 | Prio: 1
  Tile: 46  | Grid: (10,  7) | Screen: (192,  56) | Depth:  16 | Prio: 2
  Tile: 44  | Grid: (10,  8) | Screen: (192,  64) | Depth:  16 | Prio: 2
  Tile: 46  | Grid: (11,  8) | Screen: (208,  64) | Depth:  16 | Prio: 2
  Tile: 44  | Grid: (11,  9) | Screen: (208,  72) | Depth:  16 | Prio: 2
  Tile: 46  | Grid: (12,  9) | Screen: (224,  72) | Depth:  16 | Prio: 2
  Tile: 44  | Grid: (12, 10) | Screen: (224,  80) | Depth:  16 | Prio: 2
  Tile: 46  | Grid: (13, 10) | Screen: (240,  80) | Depth:  16 | Prio: 2
  Tile: 44  | Grid: (13, 11) | Screen: (240,  88) | Depth:  16 | Prio: 2
  Tile: 93  | Grid: ( 1,  5) | Screen: ( 48,  40) | Depth:  19 | Prio: 0
  Tile: 94  | Grid: ( 1,  6) | Screen: ( 48,  48) | Depth:  19 | Prio: 0
  Tile: 94  | Grid: ( 1,  7) | Screen: ( 48,  56) | Depth:  19 | Prio: 0
  Tile: 92  | Grid: ( 1,  4) | Screen: ( 48,  32) | Depth:  19 | Prio: 1
  Tile: 94  | Grid: ( 1,  8) | Screen: ( 48,  64) | Depth:  19 | Prio: 1
  Tile: 94  | Grid: ( 1,  9) | Screen: ( 48,  72) | Depth:  19 | Prio: 1
  Tile: 91  | Grid: ( 2,  4) | Screen: ( 64,  32) | Depth:  19 | Prio: 1
  Tile: 95  | Grid: ( 1, 10) | Screen: ( 48,  80) | Depth:  19 | Prio: 2
  Tile: 10  | Grid: ( 2,  3) | Screen: ( 64,  24) | Depth:  19 | Prio: 2
  Tile: 10  | Grid: ( 0,  6) | Screen: ( 32,  48) | Depth:  22 | Prio: 0
  Tile: 10  | Grid: ( 0,  7) | Screen: ( 32,  56) | Depth:  22 | Prio: 0
  Tile: 10  | Grid: ( 0,  8) | Screen: ( 32,  64) | Depth:  22 | Prio: 0
  Tile: 10  | Grid: ( 0,  9) | Screen: ( 32,  72) | Depth:  22 | Prio: 0
  Tile: 41  | Grid: ( 0, 10) | Screen: ( 32,  80) | Depth:  22 | Prio: 0
  Tile: 42  | Grid: ( 0,  2) | Screen: ( 32,  16) | Depth:  22 | Prio: 1
  Tile: 10  | Grid: ( 0,  3) | Screen: ( 32,  24) | Depth:  22 | Prio: 1
  Tile: 10  | Grid: ( 0,  4) | Screen: ( 32,  32) | Depth:  22 | Prio: 1
  Tile: 10  | Grid: ( 0,  5) | Screen: ( 32,  40) | Depth:  22 | Prio: 1
  Tile: 172 | Grid: ( 1,  2) | Screen: ( 48,  16) | Depth:  22 | Prio: 1
  Tile: 214 | Grid: ( 1,  3) | Screen: ( 48,  24) | Depth:  22 | Prio: 1
  Tile: 172 | Grid: ( 2,  1) | Screen: ( 64,   8) | Depth:  22 | Prio: 1
  Tile: 214 | Grid: ( 2,  2) | Screen: ( 64,  16) | Depth:  22 | Prio: 1
  Tile: 172 | Grid: ( 3,  0) | Screen: ( 80,   0) | Depth:  22 | Prio: 1
  Tile: 214 | Grid: ( 3,  1) | Screen: ( 80,   8) | Depth:  22 | Prio: 1
  Tile: 214 | Grid: ( 4,  0) | Screen: ( 96,   0) | Depth:  22 | Prio: 1
  Tile: 41  | Grid: (14, 11) | Screen: (256,  88) | Depth:  22 | Prio: 1
  Tile: 172 | Grid: ( 0,  3) | Screen: ( 32,  24) | Depth:  22 | Prio: 2
  Tile: 214 | Grid: ( 0,  4) | Screen: ( 32,  32) | Depth:  22 | Prio: 2
  Tile: 215 | Grid: ( 0,  5) | Screen: ( 32,  40) | Depth:  22 | Prio: 2
  Tile: 215 | Grid: ( 1,  4) | Screen: ( 48,  32) | Depth:  22 | Prio: 2
  Tile: 215 | Grid: ( 3,  2) | Screen: ( 80,  16) | Depth:  22 | Prio: 2
  Tile: 215 | Grid: ( 2,  3) | Screen: ( 64,  24) | Depth:  22 | Prio: 3
  Tile: 215 | Grid: ( 4,  1) | Screen: ( 96,   8) | Depth:  22 | Prio: 3
  Tile: 42  | Grid: (14, 10) | Screen: (256,  80) | Depth:  22 | Prio: 4
  Tile: 119 | Grid: ( 0,  9) | Screen: ( 32,  72) | Depth:  24 | Prio: 1
  Tile: 9   | Grid: ( 0, 10) | Screen: ( 32,  80) | Depth:  24 | Prio: 1
  Tile: 9   | Grid: ( 0, 11) | Screen: ( 32,  88) | Depth:  24 | Prio: 1
  Tile: 11  | Grid: ( 0, 12) | Screen: ( 32,  96) | Depth:  24 | Prio: 1
  Tile: 11  | Grid: ( 0, 13) | Screen: ( 32, 104) | Depth:  24 | Prio: 1
  Tile: 44  | Grid: ( 0, 14) | Screen: ( 32, 112) | Depth:  24 | Prio: 1
  Tile: 9   | Grid: ( 1, 11) | Screen: ( 48,  88) | Depth:  24 | Prio: 1
  Tile: 9   | Grid: ( 1, 12) | Screen: ( 48,  96) | Depth:  24 | Prio: 1
  Tile: 11  | Grid: ( 1, 13) | Screen: ( 48, 104) | Depth:  24 | Prio: 1
  Tile: 11  | Grid: ( 1, 14) | Screen: ( 48, 112) | Depth:  24 | Prio: 1
  Tile: 44  | Grid: ( 1, 15) | Screen: ( 48, 120) | Depth:  24 | Prio: 1
  Tile: 119 | Grid: ( 2, 11) | Screen: ( 64,  88) | Depth:  24 | Prio: 1
  Tile: 9   | Grid: ( 2, 12) | Screen: ( 64,  96) | Depth:  24 | Prio: 1
  Tile: 10  | Grid: ( 2, 13) | Screen: ( 64, 104) | Depth:  24 | Prio: 1
  Tile: 10  | Grid: ( 2, 14) | Screen: ( 64, 112) | Depth:  24 | Prio: 1
  Tile: 41  | Grid: ( 2, 15) | Screen: ( 64, 120) | Depth:  24 | Prio: 1
  Tile: 46  | Grid: ( 0, 11) | Screen: ( 32,  88) | Depth:  24 | Prio: 2
  Tile: 46  | Grid: ( 1, 12) | Screen: ( 48,  96) | Depth:  24 | Prio: 2
  Tile: 42  | Grid: ( 2, 12) | Screen: ( 64,  96) | Depth:  24 | Prio: 2
  Tile: 119 | Grid: ( 1, 10) | Screen: ( 48,  80) | Depth:  24 | Prio: 3
  Tile: 185 | Grid: ( 3, 16) | Screen: ( 80, 128) | Depth:  26 | Prio: 1
  Tile: 41  | Grid: ( 4, 17) | Screen: ( 96, 136) | Depth:  26 | Prio: 1
  Tile: 44  | Grid: ( 4, 18) | Screen: ( 96, 144) | Depth:  26 | Prio: 1
  Tile: 11  | Grid: ( 5, 18) | Screen: (112, 144) | Depth:  26 | Prio: 1
  Tile: 44  | Grid: ( 5, 19) | Screen: (112, 152) | Depth:  26 | Prio: 1
  Tile: 11  | Grid: ( 6, 19) | Screen: (128, 152) | Depth:  26 | Prio: 1
  Tile: 185 | Grid: ( 2, 15) | Screen: ( 64, 120) | Depth:  26 | Prio: 2
  Tile: 11  | Grid: ( 4, 17) | Screen: ( 96, 136) | Depth:  26 | Prio: 2
  Tile: 6   | Grid: ( 0, 15) | Screen: ( 32, 120) | Depth:  28 | Prio: 1
  Tile: 6   | Grid: ( 0, 16) | Screen: ( 32, 128) | Depth:  28 | Prio: 1
  Tile: 6   | Grid: ( 1, 16) | Screen: ( 48, 128) | Depth:  28 | Prio: 1
  Tile: 6   | Grid: ( 1, 17) | Screen: ( 48, 136) | Depth:  28 | Prio: 1
  Tile: 137 | Grid: ( 2, 10) | Screen: ( 64,  80) | Depth:  28 | Prio: 1
  Tile: 6   | Grid: ( 2, 16) | Screen: ( 64, 128) | Depth:  28 | Prio: 1
  Tile: 6   | Grid: ( 2, 17) | Screen: ( 64, 136) | Depth:  28 | Prio: 1
  Tile: 6   | Grid: ( 2, 18) | Screen: ( 64, 144) | Depth:  28 | Prio: 1
  Tile: 6   | Grid: ( 3, 17) | Screen: ( 80, 136) | Depth:  28 | Prio: 1
  Tile: 6   | Grid: ( 3, 18) | Screen: ( 80, 144) | Depth:  28 | Prio: 1
  Tile: 6   | Grid: ( 3, 19) | Screen: ( 80, 152) | Depth:  28 | Prio: 1
  Tile: 6   | Grid: ( 4, 19) | Screen: ( 96, 152) | Depth:  28 | Prio: 1
  Tile: 80  | Grid: ( 0, 13) | Screen: ( 32, 104) | Depth:  28 | Prio: 2
  Tile: 6   | Grid: ( 0, 14) | Screen: ( 32, 112) | Depth:  28 | Prio: 2
  Tile: 136 | Grid: ( 1, 11) | Screen: ( 48,  88) | Depth:  28 | Prio: 2
  Tile: 127 | Grid: ( 1, 13) | Screen: ( 48, 104) | Depth:  28 | Prio: 2
  Tile: 80  | Grid: ( 1, 14) | Screen: ( 48, 112) | Depth:  28 | Prio: 2
  Tile: 6   | Grid: ( 1, 15) | Screen: ( 48, 120) | Depth:  28 | Prio: 2
  Tile: 136 | Grid: ( 2, 11) | Screen: ( 64,  88) | Depth:  28 | Prio: 2
  Tile: 80  | Grid: ( 3, 16) | Screen: ( 80, 128) | Depth:  28 | Prio: 2
  Tile: 6   | Grid: ( 4, 18) | Screen: ( 96, 144) | Depth:  28 | Prio: 2
  Tile: 80  | Grid: ( 5, 18) | Screen: (112, 144) | Depth:  28 | Prio: 2
  Tile: 6   | Grid: ( 5, 19) | Screen: (112, 152) | Depth:  28 | Prio: 2
  Tile: 80  | Grid: ( 6, 19) | Screen: (128, 152) | Depth:  28 | Prio: 2
  Tile: 46  | Grid: ( 1, 11) | Screen: ( 48,  88) | Depth:  28 | Prio: 3
  Tile: 44  | Grid: ( 1, 12) | Screen: ( 48,  96) | Depth:  28 | Prio: 3
  Tile: 128 | Grid: ( 1, 14) | Screen: ( 48, 112) | Depth:  28 | Prio: 3
  Tile: 42  | Grid: ( 2, 11) | Screen: ( 64,  88) | Depth:  28 | Prio: 3
  Tile: 41  | Grid: ( 2, 12) | Screen: ( 64,  96) | Depth:  28 | Prio: 3
  Tile: 80  | Grid: ( 2, 15) | Screen: ( 64, 120) | Depth:  28 | Prio: 3
  Tile: 80  | Grid: ( 4, 17) | Screen: ( 96, 136) | Depth:  28 | Prio: 3
  Tile: 208 | Grid: ( 1, 10) | Screen: ( 48,  80) | Depth:  28 | Prio: 4
  Tile: 126 | Grid: ( 1, 12) | Screen: ( 48,  96) | Depth:  28 | Prio: 4
  Tile: 186 | Grid: ( 3, 14) | Screen: ( 80, 112) | Depth:  30 | Prio: 1
  Tile: 187 | Grid: ( 3, 15) | Screen: ( 80, 120) | Depth:  30 | Prio: 1
  Tile: 186 | Grid: ( 4, 15) | Screen: ( 96, 120) | Depth:  30 | Prio: 1
  Tile: 29  | Grid: ( 4, 16) | Screen: ( 96, 128) | Depth:  30 | Prio: 1
  Tile: 188 | Grid: ( 2, 14) | Screen: ( 64, 112) | Depth:  30 | Prio: 2
  Tile: 208 | Grid: ( 4, 13) | Screen: ( 96, 104) | Depth:  34 | Prio: 1
  Tile: 118 | Grid: ( 4, 14) | Screen: ( 96, 112) | Depth:  34 | Prio: 1
  Tile: 137 | Grid: ( 5, 13) | Screen: (112, 104) | Depth:  34 | Prio: 1
  Tile: 119 | Grid: ( 5, 14) | Screen: (112, 112) | Depth:  34 | Prio: 1
  Tile: 9   | Grid: ( 5, 15) | Screen: (112, 120) | Depth:  34 | Prio: 1
  Tile: 9   | Grid: ( 5, 16) | Screen: (112, 128) | Depth:  34 | Prio: 1
  Tile: 11  | Grid: ( 5, 17) | Screen: (112, 136) | Depth:  34 | Prio: 1
  Tile: 119 | Grid: ( 6, 15) | Screen: (128, 120) | Depth:  34 | Prio: 1
  Tile: 9   | Grid: ( 6, 16) | Screen: (128, 128) | Depth:  34 | Prio: 1
  Tile: 9   | Grid: ( 6, 17) | Screen: (128, 136) | Depth:  34 | Prio: 1
  Tile: 11  | Grid: ( 6, 18) | Screen: (128, 144) | Depth:  34 | Prio: 1
  Tile: 119 | Grid: ( 7, 16) | Screen: (144, 128) | Depth:  34 | Prio: 1
  Tile: 9   | Grid: ( 7, 17) | Screen: (144, 136) | Depth:  34 | Prio: 1
  Tile: 9   | Grid: ( 7, 18) | Screen: (144, 144) | Depth:  34 | Prio: 1
  Tile: 11  | Grid: ( 7, 19) | Screen: (144, 152) | Depth:  34 | Prio: 1
  Tile: 208 | Grid: ( 8, 17) | Screen: (160, 136) | Depth:  34 | Prio: 1
  Tile: 136 | Grid: ( 8, 18) | Screen: (160, 144) | Depth:  34 | Prio: 1
  Tile: 11  | Grid: ( 8, 19) | Screen: (160, 152) | Depth:  34 | Prio: 1
  Tile: 136 | Grid: ( 4, 14) | Screen: ( 96, 112) | Depth:  34 | Prio: 2
  Tile: 9   | Grid: ( 4, 15) | Screen: ( 96, 120) | Depth:  34 | Prio: 2
  Tile: 11  | Grid: ( 4, 16) | Screen: ( 96, 128) | Depth:  34 | Prio: 2
  Tile: 136 | Grid: ( 5, 14) | Screen: (112, 112) | Depth:  34 | Prio: 2
  Tile: 41  | Grid: ( 5, 15) | Screen: (112, 120) | Depth:  34 | Prio: 2
  Tile: 46  | Grid: ( 5, 16) | Screen: (112, 128) | Depth:  34 | Prio: 2
  Tile: 46  | Grid: ( 6, 17) | Screen: (128, 136) | Depth:  34 | Prio: 2
  Tile: 46  | Grid: ( 7, 18) | Screen: (144, 144) | Depth:  34 | Prio: 2
  Tile: 119 | Grid: ( 8, 17) | Screen: (160, 136) | Depth:  34 | Prio: 2
  Tile: 46  | Grid: ( 8, 18) | Screen: (160, 144) | Depth:  34 | Prio: 2
  Tile: 10  | Grid: ( 8, 19) | Screen: (160, 152) | Depth:  34 | Prio: 2
  Tile: 46  | Grid: ( 4, 14) | Screen: ( 96, 112) | Depth:  34 | Prio: 3
  Tile: 46  | Grid: ( 4, 15) | Screen: ( 96, 120) | Depth:  34 | Prio: 3
  Tile: 42  | Grid: ( 5, 14) | Screen: (112, 112) | Depth:  34 | Prio: 3
  Tile: 9   | Grid: ( 8, 18) | Screen: (160, 144) | Depth:  34 | Prio: 3
